Year,FieldOfStudyId,Gender,Authorships,DistinctPapers,Gender 
1927.0,185592680,1,4784,4784,Male
1981.0,41008148,0,4207,4207,Female
1884.0,205649164,-2,779,779,N/A $\notin$ constraint
1956.0,71924100,-1,8680,8680,N/A $\in$ constraint
1897.0,142362112,1,1509,1509,Male
1913.0,162324750,-2,308,308,N/A $\notin$ constraint
1918.0,185592680,-2,2258,2258,N/A $\notin$ constraint
1988.0,17744445,-1,3710,3710,N/A $\in$ constraint
1937.0,71924100,-2,10587,10587,N/A $\notin$ constraint
1900.0,95457728,1,854,854,Male
1941.0,39432304,1,696,696,Male
1970.0,39432304,0,570,570,Female
1960.0,71924100,0,4603,4603,Female
1929.0,185592680,1,5472,5472,Male
1975.0,138885662,-1,1098,1098,N/A $\in$ constraint
1841.0,41008148,1,66,66,Male
1946.0,15744967,1,1785,1785,Male
1926.0,15744967,1,1111,1111,Male
1939.0,192562407,-1,651,651,N/A $\in$ constraint
1965.0,138885662,0,698,698,Female
2018.0,138885662,0,12359,12359,Female
2013.0,127413603,-1,307281,307281,N/A $\in$ constraint
2005.0,127313418,-2,143791,143791,N/A $\notin$ constraint
2014.0,39432304,-2,521097,521097,N/A $\notin$ constraint
2006.0,205649164,0,27950,27950,Female
2009.0,142362112,-1,39399,39399,N/A $\in$ constraint
1969.0,205649164,-1,1564,1564,N/A $\in$ constraint
1931.0,15744967,-2,1612,1612,N/A $\notin$ constraint
2008.0,162324750,-1,21258,21258,N/A $\in$ constraint
1966.0,15744967,-2,10461,10461,N/A $\notin$ constraint
1948.0,15744967,-2,3188,3188,N/A $\notin$ constraint
1998.0,144024400,1,22340,22340,Male
1868.0,142362112,-2,1396,1396,N/A $\notin$ constraint
1954.0,205649164,-1,549,549,N/A $\in$ constraint
1905.0,185592680,-2,3061,3061,N/A $\notin$ constraint
1850.0,33923547,1,28,28,Male
1898.0,192562407,-2,6208,6208,N/A $\notin$ constraint
1959.0,127413603,-1,1097,1097,N/A $\in$ constraint
1902.0,142362112,-1,399,399,N/A $\in$ constraint
2017.0,192562407,-2,2737093,2737093,N/A $\notin$ constraint
1887.0,15744967,-2,171,171,N/A $\notin$ constraint
1901.0,162324750,-2,197,197,N/A $\notin$ constraint
1900.0,17744445,0,46,46,Female
1992.0,41008148,-1,51778,51778,N/A $\in$ constraint
2002.0,39432304,0,14951,14951,Female
2015.0,142362112,1,45774,45774,Male
1991.0,185592680,-1,219787,219787,N/A $\in$ constraint
2016.0,127313418,-2,686573,686573,N/A $\notin$ constraint
2002.0,162324750,-1,10702,10702,N/A $\in$ constraint
1985.0,121332964,-1,50324,50324,N/A $\in$ constraint
1977.0,17744445,-1,2303,2303,N/A $\in$ constraint
1968.0,33923547,-2,14574,14574,N/A $\notin$ constraint
1965.0,192562407,1,30599,30599,Male
1886.0,142362112,1,1107,1107,Male
1955.0,95457728,-1,576,576,N/A $\in$ constraint
1945.0,41008148,-1,287,287,N/A $\in$ constraint
1897.0,95457728,1,713,713,Male
1941.0,95457728,1,2392,2392,Male
1839.0,205649164,-1,35,35,N/A $\in$ constraint
1971.0,205649164,0,1384,1384,Female
1844.0,185592680,-2,203,203,N/A $\notin$ constraint
1828.0,71924100,-2,277,277,N/A $\notin$ constraint
1919.0,138885662,-2,1348,1348,N/A $\notin$ constraint
1954.0,121332964,0,323,323,Female
1941.0,86803240,-1,960,960,N/A $\in$ constraint
1909.0,144024400,1,330,330,Male
2018.0,144133560,0,59234,59234,Female
1855.0,142362112,1,716,716,Male
1957.0,162324750,-1,203,203,N/A $\in$ constraint
1879.0,142362112,-1,146,146,N/A $\in$ constraint
1918.0,144133560,-2,636,636,N/A $\notin$ constraint
1929.0,127313418,-1,230,230,N/A $\in$ constraint
1913.0,15744967,1,582,582,Male
1861.0,121332964,-2,183,183,N/A $\notin$ constraint
1875.0,41008148,1,111,111,Male
1870.0,33923547,-2,190,190,N/A $\notin$ constraint
1877.0,205649164,-1,79,79,N/A $\in$ constraint
1942.0,41008148,0,222,222,Female
1876.0,144133560,-2,113,113,N/A $\notin$ constraint
1865.0,205649164,0,10,10,Female
1808.0,142362112,-1,79,79,N/A $\in$ constraint
1827.0,142362112,1,260,260,Male
1870.0,39432304,-2,168,168,N/A $\notin$ constraint
1964.0,144024400,0,605,605,Female
1850.0,127313418,1,67,67,Male
1963.0,33923547,0,376,376,Female
1809.0,95457728,-2,67,67,N/A $\notin$ constraint
1882.0,15744967,0,10,10,Female
1864.0,205649164,-2,399,399,N/A $\notin$ constraint
1848.0,95457728,1,293,293,Male
1952.0,162324750,0,129,129,Female
1948.0,121332964,0,196,196,Female
1898.0,15744967,-2,383,383,N/A $\notin$ constraint
1918.0,39432304,1,525,525,Male
1934.0,95457728,-1,325,325,N/A $\in$ constraint
1877.0,95457728,-2,598,598,N/A $\notin$ constraint
1845.0,95457728,-2,151,151,N/A $\notin$ constraint
1864.0,17744445,1,131,131,Male
1825.0,71924100,-2,123,123,N/A $\notin$ constraint
1941.0,205649164,-1,280,280,N/A $\in$ constraint
1826.0,127313418,1,19,19,Male
1828.0,39432304,-2,9,9,N/A $\notin$ constraint
1888.0,33923547,-2,323,323,N/A $\notin$ constraint
1939.0,138885662,-1,322,322,N/A $\in$ constraint
1835.0,86803240,1,55,55,Male
1921.0,142362112,-1,443,443,N/A $\in$ constraint
1810.0,142362112,-2,413,413,N/A $\notin$ constraint
1925.0,205649164,-1,268,268,N/A $\in$ constraint
1876.0,127413603,-2,440,440,N/A $\notin$ constraint
1938.0,162324750,-1,204,204,N/A $\in$ constraint
1862.0,71924100,0,11,11,Female
1864.0,127413603,0,8,8,Female
1899.0,185592680,-1,184,184,N/A $\in$ constraint
1897.0,15744967,-1,25,25,N/A $\in$ constraint
1856.0,162324750,1,20,20,Male
1893.0,142362112,0,119,119,Female
1914.0,127413603,-1,356,356,N/A $\in$ constraint
1900.0,162324750,1,106,106,Male
1952.0,205649164,-1,450,450,N/A $\in$ constraint
1873.0,127313418,-1,18,18,N/A $\in$ constraint
1917.0,185592680,1,1405,1405,Male
1881.0,185592680,1,376,376,Male
1975.0,162324750,0,846,846,Female
1862.0,185592680,-2,334,334,N/A $\notin$ constraint
1811.0,17744445,-2,43,43,N/A $\notin$ constraint
1964.0,33923547,0,460,460,Female
1928.0,185592680,0,562,562,Female
1915.0,33923547,-1,53,53,N/A $\in$ constraint
1949.0,15744967,0,961,961,Female
1813.0,205649164,-2,48,48,N/A $\notin$ constraint
1894.0,162324750,-2,148,148,N/A $\notin$ constraint
1873.0,185592680,-1,29,29,N/A $\in$ constraint
1843.0,39432304,-2,28,28,N/A $\notin$ constraint
1813.0,71924100,1,34,34,Male
1905.0,15744967,1,296,296,Male
1839.0,33923547,1,31,31,Male
1913.0,162324750,1,190,190,Male
1869.0,205649164,-2,444,444,N/A $\notin$ constraint
1899.0,127413603,0,96,96,Female
1935.0,121332964,-1,219,219,N/A $\in$ constraint
1884.0,127413603,-1,140,140,N/A $\in$ constraint
1860.0,127413603,-2,154,154,N/A $\notin$ constraint
1927.0,127313418,-1,99,99,N/A $\in$ constraint
1865.0,121332964,1,53,53,Male
1852.0,205649164,1,186,186,Male
1820.0,127313418,1,20,20,Male
1883.0,142362112,-1,172,172,N/A $\in$ constraint
1885.0,185592680,-1,74,74,N/A $\in$ constraint
1934.0,33923547,-1,103,103,N/A $\in$ constraint
1882.0,17744445,1,137,137,Male
1827.0,121332964,1,13,13,Male
1800.0,86803240,-2,71,71,N/A $\notin$ constraint
1854.0,185592680,1,85,85,Male
1923.0,142362112,0,386,386,Female
1889.0,127413603,0,20,20,Female
1926.0,162324750,0,64,64,Female
1868.0,142362112,-1,141,141,N/A $\in$ constraint
1879.0,144024400,-1,5,5,N/A $\in$ constraint
1840.0,127413603,1,51,51,Male
1827.0,205649164,-2,101,101,N/A $\notin$ constraint
1940.0,39432304,-1,145,145,N/A $\in$ constraint
1819.0,121332964,1,4,4,Male
1932.0,39432304,0,95,95,Female
1875.0,192562407,1,57,57,Male
1826.0,162324750,1,7,7,Male
1920.0,39432304,-1,98,98,N/A $\in$ constraint
1888.0,142362112,0,114,114,Female
1924.0,41008148,0,197,197,Female
1813.0,95457728,1,110,110,Male
1800.0,121332964,1,69,69,Male
1820.0,205649164,-1,31,31,N/A $\in$ constraint
1815.0,127313418,1,43,43,Male
1945.0,162324750,-1,81,81,N/A $\in$ constraint
1903.0,127413603,0,67,67,Female
1904.0,144133560,-1,17,17,N/A $\in$ constraint
1849.0,142362112,0,38,38,Female
1822.0,144024400,1,14,14,Male
1929.0,33923547,0,86,86,Female
1847.0,86803240,-2,67,67,N/A $\notin$ constraint
1935.0,17744445,-1,293,293,N/A $\in$ constraint
1918.0,17744445,-1,153,153,N/A $\in$ constraint
1902.0,205649164,0,52,52,Female
1823.0,138885662,-2,136,136,N/A $\notin$ constraint
1823.0,71924100,1,62,62,Male
1880.0,15744967,-2,162,162,N/A $\notin$ constraint
1949.0,162324750,0,96,96,Female
1861.0,86803240,1,126,126,Male
1861.0,127413603,-2,150,150,N/A $\notin$ constraint
1925.0,144133560,0,71,71,Female
1883.0,15744967,-2,151,151,N/A $\notin$ constraint
1814.0,127313418,1,11,11,Male
1913.0,41008148,0,75,75,Female
1859.0,127413603,1,127,127,Male
1874.0,33923547,1,57,57,Male
1854.0,127413603,-2,111,111,N/A $\notin$ constraint
1810.0,205649164,-2,59,59,N/A $\notin$ constraint
1846.0,95457728,-1,16,16,N/A $\in$ constraint
1849.0,162324750,-2,14,14,N/A $\notin$ constraint
1853.0,15744967,-2,70,70,N/A $\notin$ constraint
1857.0,33923547,-2,116,116,N/A $\notin$ constraint
1845.0,138885662,-1,14,14,N/A $\in$ constraint
1874.0,121332964,1,84,84,Male
1859.0,17744445,-2,208,208,N/A $\notin$ constraint
1842.0,142362112,1,377,377,Male
1896.0,121332964,-1,26,26,N/A $\in$ constraint
1868.0,17744445,-2,210,210,N/A $\notin$ constraint
1831.0,138885662,-2,155,155,N/A $\notin$ constraint
1880.0,138885662,-1,60,60,N/A $\in$ constraint
1861.0,138885662,0,9,9,Female
1830.0,15744967,1,25,25,Male
1881.0,15744967,1,83,83,Male
1895.0,41008148,0,17,17,Female
1910.0,15744967,0,99,99,Female
1825.0,142362112,-1,42,42,N/A $\in$ constraint
1849.0,127413603,-2,158,158,N/A $\notin$ constraint
1914.0,205649164,0,131,131,Female
1803.0,71924100,-2,109,109,N/A $\notin$ constraint
1928.0,162324750,0,40,40,Female
1897.0,205649164,-1,89,89,N/A $\in$ constraint
1834.0,121332964,-2,49,49,N/A $\notin$ constraint
1820.0,142362112,0,40,40,Female
1880.0,138885662,0,22,22,Female
1949.0,162324750,-1,148,148,N/A $\in$ constraint
1875.0,144024400,-2,77,77,N/A $\notin$ constraint
1838.0,95457728,0,12,12,Female
1924.0,121332964,-1,131,131,N/A $\in$ constraint
1900.0,39432304,-1,46,46,N/A $\in$ constraint
1912.0,144024400,0,51,51,Female
1863.0,144024400,-2,46,46,N/A $\notin$ constraint
1824.0,142362112,-1,39,39,N/A $\in$ constraint
1886.0,144133560,1,32,32,Male
1887.0,192562407,-1,20,20,N/A $\in$ constraint
1856.0,33923547,1,67,67,Male
1865.0,127413603,1,144,144,Male
1922.0,15744967,-1,95,95,N/A $\in$ constraint
1905.0,41008148,0,56,56,Female
1949.0,127313418,0,176,176,Female
1937.0,127313418,-1,197,197,N/A $\in$ constraint
1909.0,127313418,0,55,55,Female
1923.0,162324750,-1,76,76,N/A $\in$ constraint
1972.0,39432304,0,460,460,Female
1854.0,205649164,-1,96,96,N/A $\in$ constraint
1834.0,144133560,-2,19,19,N/A $\notin$ constraint
1830.0,86803240,1,57,57,Male
1835.0,15744967,-2,15,15,N/A $\notin$ constraint
1895.0,192562407,1,128,128,Male
1890.0,192562407,-1,6,6,N/A $\in$ constraint
1906.0,162324750,0,16,16,Female
1844.0,144024400,-2,25,25,N/A $\notin$ constraint
1923.0,127313418,0,62,62,Female
1921.0,39432304,0,63,63,Female
1837.0,15744967,-1,2,2,N/A $\in$ constraint
1816.0,142362112,1,239,239,Male
1838.0,127313418,-2,46,46,N/A $\notin$ constraint
1910.0,33923547,-1,27,27,N/A $\in$ constraint
1802.0,144133560,1,2,2,Male
1914.0,86803240,0,158,158,Female
1848.0,41008148,-2,59,59,N/A $\notin$ constraint
1826.0,95457728,-2,89,89,N/A $\notin$ constraint
1863.0,95457728,-1,39,39,N/A $\in$ constraint
1825.0,121332964,-2,22,22,N/A $\notin$ constraint
1888.0,15744967,-1,43,43,N/A $\in$ constraint
1868.0,144133560,-2,38,38,N/A $\notin$ constraint
1882.0,33923547,-2,259,259,N/A $\notin$ constraint
1800.0,121332964,-2,89,89,N/A $\notin$ constraint
1881.0,144024400,0,7,7,Female
1893.0,86803240,-1,54,54,N/A $\in$ constraint
1869.0,144133560,1,28,28,Male
1901.0,162324750,-1,17,17,N/A $\in$ constraint
1935.0,121332964,0,82,82,Female
1874.0,71924100,0,21,21,Female
1945.0,144024400,-1,120,120,N/A $\in$ constraint
1894.0,86803240,-1,68,68,N/A $\in$ constraint
,192562407,-1,80,80,N/A $\in$ constraint
1844.0,144133560,1,10,10,Male
1907.0,162324750,0,6,6,Female
1840.0,127313418,1,43,43,Male
1859.0,33923547,-2,83,83,N/A $\notin$ constraint
1814.0,192562407,-2,20,20,N/A $\notin$ constraint
1863.0,71924100,-1,19,19,N/A $\in$ constraint
1908.0,144133560,-1,28,28,N/A $\in$ constraint
1850.0,144133560,-2,32,32,N/A $\notin$ constraint
1840.0,17744445,1,35,35,Male
1853.0,121332964,1,72,72,Male
1909.0,86803240,0,113,113,Female
1890.0,86803240,0,24,24,Female
1831.0,71924100,-1,9,9,N/A $\in$ constraint
1879.0,15744967,1,71,71,Male
1877.0,127413603,-1,67,67,N/A $\in$ constraint
1875.0,71924100,0,19,19,Female
1845.0,17744445,1,63,63,Male
1833.0,86803240,1,42,42,Male
1919.0,144024400,0,40,40,Female
1890.0,121332964,-1,43,43,N/A $\in$ constraint
1902.0,127413603,0,55,55,Female
1888.0,121332964,-1,18,18,N/A $\in$ constraint
1843.0,15744967,1,15,15,Male
1843.0,86803240,-1,9,9,N/A $\in$ constraint
1893.0,205649164,0,46,46,Female
1888.0,71924100,-1,63,63,N/A $\in$ constraint
1914.0,39432304,0,32,32,Female
1803.0,39432304,-2,5,5,N/A $\notin$ constraint
1850.0,127413603,-1,41,41,N/A $\in$ constraint
1801.0,17744445,1,9,9,Male
1945.0,33923547,-1,96,96,N/A $\in$ constraint
1899.0,205649164,-1,85,85,N/A $\in$ constraint
1861.0,71924100,-1,27,27,N/A $\in$ constraint
1846.0,144024400,0,3,3,Female
1862.0,39432304,-2,57,57,N/A $\notin$ constraint
1802.0,127313418,-2,10,10,N/A $\notin$ constraint
1826.0,41008148,-2,12,12,N/A $\notin$ constraint
1884.0,33923547,-1,14,14,N/A $\in$ constraint
1912.0,138885662,-1,136,136,N/A $\in$ constraint
1841.0,33923547,-2,35,35,N/A $\notin$ constraint
1847.0,121332964,1,22,22,Male
1890.0,185592680,0,26,26,Female
1855.0,205649164,0,11,11,Female
1878.0,138885662,0,17,17,Female
1882.0,33923547,0,6,6,Female
1841.0,162324750,-2,10,10,N/A $\notin$ constraint
1851.0,39432304,-2,34,34,N/A $\notin$ constraint
1903.0,127313418,-1,86,86,N/A $\in$ constraint
1811.0,33923547,-2,16,16,N/A $\notin$ constraint
1820.0,95457728,-1,17,17,N/A $\in$ constraint
1816.0,17744445,-2,31,31,N/A $\notin$ constraint
1832.0,142362112,0,17,17,Female
1866.0,15744967,1,44,44,Male
1814.0,205649164,-2,45,45,N/A $\notin$ constraint
1807.0,86803240,1,27,27,Male
1855.0,33923547,-2,65,65,N/A $\notin$ constraint
1909.0,144024400,-1,38,38,N/A $\in$ constraint
1925.0,33923547,0,57,57,Female
1818.0,127413603,-1,2,2,N/A $\in$ constraint
1809.0,71924100,-1,6,6,N/A $\in$ constraint
1856.0,185592680,-1,6,6,N/A $\in$ constraint
1844.0,162324750,-2,24,24,N/A $\notin$ constraint
1892.0,192562407,-1,37,37,N/A $\in$ constraint
1868.0,192562407,0,2,2,Female
1887.0,138885662,0,15,15,Female
1884.0,86803240,-1,21,21,N/A $\in$ constraint
1834.0,138885662,-1,6,6,N/A $\in$ constraint
1875.0,39432304,-1,2,2,N/A $\in$ constraint
1865.0,15744967,-1,20,20,N/A $\in$ constraint
1898.0,144024400,-1,16,16,N/A $\in$ constraint
1850.0,127413603,0,4,4,Female
1804.0,121332964,-2,6,6,N/A $\notin$ constraint
1816.0,185592680,1,6,6,Male
1880.0,205649164,-1,77,77,N/A $\in$ constraint
1914.0,33923547,0,39,39,Female
1808.0,185592680,1,13,13,Male
1821.0,127413603,1,16,16,Male
1823.0,17744445,1,22,22,Male
1873.0,127413603,0,11,11,Female
1864.0,138885662,0,9,9,Female
1805.0,39432304,-2,1,1,N/A $\notin$ constraint
1843.0,95457728,0,11,11,Female
1801.0,33923547,1,5,5,Male
1808.0,127413603,1,30,30,Male
1874.0,162324750,1,18,18,Male
1856.0,144024400,1,23,23,Male
1844.0,144133560,-2,17,17,N/A $\notin$ constraint
1818.0,15744967,-1,1,1,N/A $\in$ constraint
1804.0,41008148,-2,8,8,N/A $\notin$ constraint
1843.0,71924100,-1,15,15,N/A $\in$ constraint
1853.0,127413603,0,2,2,Female
1894.0,192562407,-1,21,21,N/A $\in$ constraint
1893.0,33923547,-1,10,10,N/A $\in$ constraint
1916.0,162324750,0,18,18,Female
1862.0,127413603,-1,14,14,N/A $\in$ constraint
1869.0,121332964,-1,5,5,N/A $\in$ constraint
1849.0,127313418,-1,7,7,N/A $\in$ constraint
1863.0,17744445,-1,14,14,N/A $\in$ constraint
2022.0,138885662,1,5,5,Male
1846.0,95457728,0,13,13,Female
1859.0,138885662,-1,17,17,N/A $\in$ constraint
1876.0,15744967,0,2,2,Female
1855.0,86803240,-1,6,6,N/A $\in$ constraint
1920.0,127313418,-1,55,55,N/A $\in$ constraint
,138885662,-1,23,23,N/A $\in$ constraint
1875.0,41008148,-1,4,4,N/A $\in$ constraint
1809.0,185592680,1,17,17,Male
1825.0,144024400,1,10,10,Male
1804.0,127413603,1,22,22,Male
1810.0,142362112,0,13,13,Female
1818.0,144133560,1,3,3,Male
1880.0,121332964,0,7,7,Female
1823.0,127413603,0,3,3,Female
1881.0,127313418,-1,31,31,N/A $\in$ constraint
1828.0,39432304,1,12,12,Male
1802.0,86803240,0,3,3,Female
1854.0,127413603,0,2,2,Female
1875.0,39432304,0,2,2,Female
1819.0,17744445,-1,2,2,N/A $\in$ constraint
1832.0,71924100,-1,17,17,N/A $\in$ constraint
1839.0,185592680,-1,4,4,N/A $\in$ constraint
1808.0,33923547,1,3,3,Male
1865.0,144133560,1,10,10,Male
1839.0,17744445,-1,7,7,N/A $\in$ constraint
1818.0,185592680,-2,14,14,N/A $\notin$ constraint
1850.0,39432304,0,1,1,Female
1805.0,127313418,-2,4,4,N/A $\notin$ constraint
1848.0,86803240,-1,5,5,N/A $\in$ constraint
1866.0,15744967,0,2,2,Female
1810.0,15744967,-2,9,9,N/A $\notin$ constraint
1903.0,144133560,-1,29,29,N/A $\in$ constraint
1860.0,127413603,0,6,6,Female
1838.0,185592680,0,2,2,Female
1834.0,144024400,0,7,7,Female
1841.0,15744967,0,12,12,Female
1889.0,39432304,0,3,3,Female
1871.0,86803240,0,6,6,Female
1890.0,144133560,-1,3,3,N/A $\in$ constraint
1882.0,144024400,0,6,6,Female
1833.0,41008148,-2,15,15,N/A $\notin$ constraint
1888.0,33923547,0,6,6,Female
1869.0,39432304,0,2,2,Female
1905.0,162324750,0,5,5,Female
1851.0,205649164,0,8,8,Female
1812.0,205649164,0,3,3,Female
1870.0,86803240,0,4,4,Female
1842.0,162324750,0,1,1,Female
1818.0,127313418,1,8,8,Male
1805.0,144133560,1,1,1,Male
1874.0,41008148,-1,6,6,N/A $\in$ constraint
1808.0,138885662,0,3,3,Female
1834.0,15744967,-1,4,4,N/A $\in$ constraint
1802.0,121332964,-2,10,10,N/A $\notin$ constraint
1822.0,121332964,1,9,9,Male
1834.0,41008148,-1,1,1,N/A $\in$ constraint
1812.0,39432304,1,6,6,Male
1805.0,41008148,-1,3,3,N/A $\in$ constraint
1810.0,205649164,-1,14,14,N/A $\in$ constraint
1883.0,39432304,0,1,1,Female
1855.0,86803240,0,4,4,Female
1883.0,144024400,0,3,3,Female
1847.0,121332964,-1,3,3,N/A $\in$ constraint
1821.0,138885662,0,1,1,Female
1870.0,33923547,-1,2,2,N/A $\in$ constraint
1891.0,192562407,0,2,2,Female
1854.0,192562407,0,1,1,Female
1839.0,71924100,-1,15,15,N/A $\in$ constraint
1877.0,17744445,0,4,4,Female
1833.0,86803240,0,3,3,Female
1881.0,39432304,-1,2,2,N/A $\in$ constraint
1805.0,205649164,0,3,3,Female
1857.0,33923547,-1,10,10,N/A $\in$ constraint
1862.0,15744967,-1,2,2,N/A $\in$ constraint
1875.0,192562407,0,1,1,Female
1803.0,144024400,-2,7,7,N/A $\notin$ constraint
1887.0,162324750,-1,2,2,N/A $\in$ constraint
1878.0,41008148,-1,6,6,N/A $\in$ constraint
1851.0,121332964,0,3,3,Female
1881.0,15744967,0,3,3,Female
1804.0,15744967,-1,1,1,N/A $\in$ constraint
1814.0,127413603,-1,1,1,N/A $\in$ constraint
1875.0,127313418,0,1,1,Female
1829.0,127413603,-1,2,2,N/A $\in$ constraint
1874.0,127313418,0,1,1,Female
1864.0,39432304,-1,2,2,N/A $\in$ constraint
1812.0,185592680,-1,2,2,N/A $\in$ constraint
1841.0,144024400,-1,1,1,N/A $\in$ constraint
1854.0,185592680,0,3,3,Female
1871.0,192562407,0,1,1,Female
1829.0,185592680,-1,3,3,N/A $\in$ constraint
1880.0,144133560,0,1,1,Female
1864.0,144024400,-1,2,2,N/A $\in$ constraint
1812.0,127413603,0,1,1,Female
1808.0,86803240,-1,4,4,N/A $\in$ constraint
1825.0,185592680,0,1,1,Female
1820.0,15744967,-1,3,3,N/A $\in$ constraint
1887.0,39432304,0,2,2,Female
1804.0,127413603,-1,1,1,N/A $\in$ constraint
1808.0,17744445,0,1,1,Female
1803.0,185592680,-1,1,1,N/A $\in$ constraint
1842.0,127313418,0,1,1,Female
1825.0,138885662,0,2,2,Female
1811.0,17744445,-1,1,1,N/A $\in$ constraint
1884.0,162324750,-1,2,2,N/A $\in$ constraint
2012.0,144133560,-2,271902,271902,N/A $\notin$ constraint
2013.0,127313418,-2,493247,493247,N/A $\notin$ constraint
1973.0,121332964,1,17838,17838,Male
2004.0,71924100,1,810864,810864,Male
1962.0,121332964,-2,30570,30570,N/A $\notin$ constraint
1973.0,71924100,-1,40281,40281,N/A $\in$ constraint
1971.0,127313418,-2,18315,18315,N/A $\notin$ constraint
1929.0,185592680,-2,7283,7283,N/A $\notin$ constraint
2001.0,95457728,1,14161,14161,Male
1990.0,121332964,1,65037,65037,Male
1958.0,33923547,1,2897,2897,Male
1907.0,39432304,-2,2829,2829,N/A $\notin$ constraint
1973.0,144133560,0,635,635,Female
2008.0,33923547,0,41846,41846,Female
1909.0,17744445,1,652,652,Male
1854.0,17744445,-2,224,224,N/A $\notin$ constraint
1992.0,138885662,-1,2820,2820,N/A $\in$ constraint
1938.0,86803240,0,713,713,Female
1899.0,41008148,-2,5512,5512,N/A $\notin$ constraint
1900.0,33923547,-2,1465,1465,N/A $\notin$ constraint
1952.0,15744967,0,1152,1152,Female
1917.0,95457728,1,1182,1182,Male
1961.0,192562407,0,1355,1355,Female
1944.0,71924100,-1,1738,1738,N/A $\in$ constraint
2021.0,144133560,-1,12591,12591,N/A $\in$ constraint
1857.0,142362112,1,520,520,Male
2020.0,71924100,1,2311338,2311338,Male
1944.0,192562407,0,216,216,Female
1923.0,86803240,0,307,307,Female
1859.0,142362112,-2,1221,1221,N/A $\notin$ constraint
1905.0,127313418,0,53,53,Female
1858.0,205649164,-2,562,562,N/A $\notin$ constraint
2015.0,41008148,-2,2361150,2361150,N/A $\notin$ constraint
1984.0,127413603,0,5017,5017,Female
